Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P61584	ROCK1_PANTR	reviewed	Rho-associated protein kinase 1 (EC 2.7.11.1) (Rho-associated, coiled-coil-containing protein kinase 1) (Rho-associated, coiled-coil-containing protein kinase I) (ROCK-I) (p160 ROCK-1) (p160ROCK) (Fragment)	GO:0000139; GO:0000281; GO:0001726; GO:0004674; GO:0005524; GO:0005737; GO:0005814; GO:0005856; GO:0005886; GO:0006915; GO:0007266; GO:0010494; GO:0017049; GO:0018107; GO:0030027; GO:0030866; GO:0031032; GO:0032059; GO:0046872; GO:0048598; GO:0051451; GO:0051894; GO:0072518; GO:1901888	SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cell projection, bleb {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Cell membrane {ECO:0000250}. Cell projection, lamellipodium {ECO:0000250}. Cell projection, ruffle {ECO:0000250}. Note=Associated with the mother centriole and an intercentriolar linker. A small proportion is associated with Golgi membranes. Colocalizes with ITGB1BP1 and ITGB1 at the cell membrane predominantly in lamellipodia and membrane ruffles, but also in retraction fibers. Localizes at the cell membrane in an ITGB1BP1-dependent manner (By similarity). {ECO:0000250}.
Q9BG97	NR0B1_PANTR	reviewed	Nuclear receptor subfamily 0 group B member 1 (Nuclear receptor DAX-1)	GO:0000122; GO:0003677; GO:0003707; GO:0003714; GO:0003723; GO:0004879; GO:0005634; GO:0005737; GO:0006694; GO:0007283; GO:0008104; GO:0008134; GO:0008406; GO:0008584; GO:0016020; GO:0019904; GO:0030325; GO:0032448; GO:0033144; GO:0035258; GO:0042788; GO:0042803; GO:0043433; GO:0043565; GO:0045892	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Note=Shuttles between the cytoplasm and nucleus. Homodimers exits in the cytoplasm and in the nucleus (By similarity). {ECO:0000250}.
Q37809	NU4LM_PANTR	reviewed	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	GO:0005747; GO:0008137; GO:0016021; GO:0030964; GO:0042773	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
A5A6H9	ODBA_PANTR	reviewed	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial (EC 1.2.4.4) (Branched-chain alpha-keto acid dehydrogenase E1 component alpha chain) (BCKDE1A) (BCKDH E1-alpha)	GO:0003826; GO:0003863; GO:0005947; GO:0009083; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250}.
Q3BCQ7	RHCG_PANTR	reviewed	Ammonium transporter Rh type C (Rhesus blood group family type C glycoprotein) (Rh family type C glycoprotein) (Rh type C glycoprotein)	GO:0005887; GO:0006873; GO:0008519; GO:0015696; GO:0016323; GO:0016324; GO:0030506; GO:0031410; GO:0070634; GO:0072488	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Note=Also detected at the basolateral membrane and in subapical vesicles. {ECO:0000250}.
Q28813	RHLA_PANTR	reviewed	RH-like protein IA (Rhesus-like protein IA)	GO:0005887; GO:0008519; GO:0072488	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q5G271	NETR_PANTR	reviewed	Neurotrypsin (EC 3.4.21.-) (Serine protease 12)	GO:0004252; GO:0005044; GO:0005886; GO:0006887; GO:0030424; GO:0030425; GO:0031410; GO:0031638; GO:0043083; GO:0043195	SUBCELLULAR LOCATION: Secreted.
Q8SQ14	RNAS1_PANTR	reviewed	Ribonuclease pancreatic (EC 4.6.1.18) (RNase 1) (RNase A)	GO:0003676; GO:0004519; GO:0004540; GO:0005576; GO:0016829	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q9XT09	MP2K1_PANTR	reviewed	Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (EC 2.7.12.2) (ERK activator kinase 1) (MAPK/ERK kinase 1) (MEK 1)	GO:0000187; GO:0004674; GO:0004708; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0016020; GO:0023014; GO:0030182; GO:0032147	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q02750}. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body {ECO:0000250|UniProtKB:Q02750}. Cytoplasm {ECO:0000250|UniProtKB:Q02750}. Nucleus {ECO:0000250|UniProtKB:Q02750}. Membrane {ECO:0000250|UniProtKB:Q02750}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q02750}. Note=Localizes at centrosomes during prometaphase, midzone during anaphase and midbody during telophase/cytokinesis. Membrane localization is probably regulated by its interaction with KSR1. {ECO:0000250|UniProtKB:Q02750}.
Q5IS61	OPCM_PANTR	reviewed	Opioid-binding protein/cell adhesion molecule (OBCAM) (OPCML) (Opioid-binding cell adhesion molecule)	GO:0005886; GO:0007155; GO:0031225	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
Q0MQ87	NDUAC_PANTR	reviewed	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (Complex I-B17.2) (CI-B17.2) (CIB17.2) (NADH-ubiquinone oxidoreductase subunit B17.2)	GO:0005747; GO:0005829; GO:0006979; GO:0008137; GO:0009055; GO:0042775	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9UI09}; Peripheral membrane protein {ECO:0000255}; Matrix side {ECO:0000250|UniProtKB:Q9UI09}.
Q95M74	RHBG_PANTR	reviewed	Ammonium transporter Rh type B (Rhesus blood group family type B glycoprotein) (Rh family type B glycoprotein) (Rh type B glycoprotein)	GO:0005887; GO:0008519; GO:0014731; GO:0015696; GO:0016323; GO:0030506; GO:0030659; GO:0046658; GO:0070634; GO:0072488	SUBCELLULAR LOCATION: Basolateral cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cytoplasmic vesicle membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q5DRE4	PCDA8_PANTR	reviewed	Protocadherin alpha-8 (PCDH-alpha-8)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRE2	PCDC1_PANTR	reviewed	Protocadherin alpha-C1 (PCDH-alpha-C1)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRA9	PCDGE_PANTR	reviewed	Protocadherin gamma-B2 (PCDH-gamma-B2)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRA2	PCDGM_PANTR	reviewed	Protocadherin gamma-C5 (PCDH-gamma-C5)	GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0050808	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q0MQG8	NDUS3_PANTR	reviewed	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial (EC 1.6.99.3) (EC 7.1.1.2) (Complex I-30kD) (CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)	GO:0003954; GO:0005747; GO:0008137; GO:0030308; GO:0031966; GO:0072593; GO:2001243	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}. Note=Matrix and cytoplasmic side of the mitochondrial inner membrane. {ECO:0000250}.
Q68UT5	MS18A_PANTR	reviewed	Protein Mis18-alpha	GO:0000775; GO:0000785; GO:0005634; GO:0005829; GO:0007049; GO:0007059; GO:0034080; GO:0044030; GO:0046872; GO:0051301	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9NYP9}. Chromosome {ECO:0000250|UniProtKB:Q9NYP9}. Chromosome, centromere {ECO:0000250|UniProtKB:Q9NYP9}. Note=Associated with centromeres in interphase cells, from late anaphase to the G1 phase. Not detected on centromeres during earlier phases of mitosis. Associated with chromatin. {ECO:0000250|UniProtKB:Q9NYP9}.
Q0MQ96	NDUA3_PANTR	reviewed	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3 (Complex I-B9) (CI-B9) (NADH-ubiquinone oxidoreductase B9 subunit)	GO:0005747; GO:0016021; GO:0032981; GO:0055114	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:O95167}; Single-pass membrane protein {ECO:0000255}.
Q5DRD1	PCDB3_PANTR	reviewed	Protocadherin beta-3 (PCDH-beta-3)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRC2	PCDG1_PANTR	reviewed	Protocadherin gamma-A1 (PCDH-gamma-A1)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q0MQA8	NDUA7_PANTR	reviewed	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7 (Complex I-B14.5a) (CI-B14.5a) (NADH-ubiquinone oxidoreductase subunit B14.5a)	GO:0005747; GO:0006120; GO:0008137	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:O95182}; Peripheral membrane protein {ECO:0000250|UniProtKB:O95182}; Matrix side {ECO:0000250|UniProtKB:O95182}.
Q5DRA6	PCDGI_PANTR	reviewed	Protocadherin gamma-B6 (PCDH-gamma-B6)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q9TUK4	MSHR_PANTR	reviewed	Melanocyte-stimulating hormone receptor (MSH-R) (Melanocortin receptor 1) (MC1-R)	GO:0004980; GO:0005886; GO:0016021	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P61484	NCTR3_PANTR	reviewed	Natural cytotoxicity triggering receptor 3 (Natural killer cell p30-related protein) (NK-p30) (NKp30) (CD antigen CD337)	GO:0002429; GO:0005886; GO:0016021; GO:0030101; GO:0045954	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O14931}; Single-pass type I membrane protein {ECO:0000255}.
A5A6J9	IFIT3_PANTR	reviewed	Interferon-induced protein with tetratricopeptide repeats 3 (IFIT-3)	GO:0005737; GO:0005739; GO:0005829; GO:0008285; GO:0009615; GO:0035457; GO:0043066; GO:0045087; GO:0051607	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Mitochondrion {ECO:0000250}.
A5A6M4	EIF3L_PANTR	reviewed	Eukaryotic translation initiation factor 3 subunit L (eIF3l) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein)	GO:0001732; GO:0003743; GO:0005852; GO:0006413; GO:0016282; GO:0033290	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03011}.
Q28806	ICAM1_PANTR	reviewed	Intercellular adhesion molecule 1 (ICAM-1) (CD antigen CD54)	GO:0005178; GO:0005887; GO:0007155; GO:0098609	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q4QXX9	MRGX2_PANTR	reviewed	Mas-related G-protein coupled receptor member X2	GO:0004930; GO:0005886; GO:0007186; GO:0016021; GO:0042629; GO:0043303; GO:0045576; GO:1990595	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
Q5DRB2	PCDG8_PANTR	reviewed	Protocadherin gamma-A8 (PCDH-gamma-A8)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRB9	PCDGC_PANTR	reviewed	Protocadherin gamma-A12 (PCDH-gamma-A12)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRB8	PCDG2_PANTR	reviewed	Protocadherin gamma-A2 (PCDH-gamma-A2)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
A5A6K9	HS90A_PANTR	reviewed	Heat shock protein HSP 90-alpha	GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006457; GO:0009408; GO:0009409; GO:0009986; GO:0016887; GO:0032991; GO:0034605; GO:0042470; GO:0043025; GO:0043209; GO:0046677; GO:0048471; GO:0050821; GO:0051082; GO:0097718	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P07901}. Cytoplasm {ECO:0000250|UniProtKB:P07901}. Melanosome {ECO:0000250|UniProtKB:P07900}. Cell membrane {ECO:0000250|UniProtKB:P07900}.
Q0MQB7	NDUAA_PANTR	reviewed	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial (Complex I-42kD) (CI-42kD) (NADH-ubiquinone oxidoreductase 42 kDa subunit)	GO:0005737; GO:0005739; GO:0005747; GO:0005759; GO:0006120; GO:0032981	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:O95299}.
P51455	REL2_PANTR	reviewed	Prorelaxin H2 [Cleaved into: Relaxin B chain; Relaxin A chain] (Fragment)	GO:0005179; GO:0005576	SUBCELLULAR LOCATION: Secreted.
Q3YA36	HEMH_PANTR	reviewed	Ferrochelatase, mitochondrial (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	GO:0004325; GO:0005739; GO:0005743; GO:0006783; GO:0046872; GO:0051537	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Matrix side {ECO:0000250}. Note=Bound to the mitochondrial inner membrane in eukaryotic cells with its active site on the matrix side of the membrane. {ECO:0000250}.
A8T644	PCSK9_PANTR	reviewed	Proprotein convertase subtilisin/kexin type 9 (EC 3.4.21.-) (Proprotein convertase 9) (PC9) (Subtilisin/kexin-like protease PC9)	GO:0004252; GO:0005615; GO:0005737; GO:0005764; GO:0005769; GO:0005770; GO:0005783; GO:0005794; GO:0006915; GO:0008203; GO:0009986; GO:0030169; GO:0032802; GO:0034185; GO:0034189; GO:0043523; GO:0043621	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Secreted {ECO:0000250}. Endosome {ECO:0000250}. Lysosome {ECO:0000250}. Cell surface {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}. Golgi apparatus {ECO:0000250}. Note=Autocatalytic cleavage is required to transport it from the endoplasmic reticulum to the Golgi apparatus and for the secretion of the mature protein. Localizes to the endoplasmic reticulum in the absence of LDLR and colocalizes to the cell surface and to the endosomes/lysosomes in the presence of LDLR. The sorting to the cell surface and endosomes is required in order to fully promote LDLR degradation (By similarity). {ECO:0000250}.
A1YQ94	ODAM_PANTR	reviewed	Odontogenic ameloblast-associated protein (Apin)	GO:0005576; GO:0005634; GO:0005737; GO:0031214; GO:0042475	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q3HS83}. Cytoplasm {ECO:0000250|UniProtKB:A1E959}. Nucleus {ECO:0000250|UniProtKB:A1E959}.
P55920	CXCR1_PANTR	reviewed	C-X-C chemokine receptor type 1 (CXC-R1) (CXCR-1) (High affinity interleukin-8 receptor A) (IL-8R A) (IL-8 receptor type 1) (CD antigen CD181)	GO:0006935; GO:0006955; GO:0007204; GO:0009897; GO:0016021; GO:0016493; GO:0016494; GO:0019722; GO:0019956; GO:0019957; GO:0019959; GO:0030593; GO:0060326	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
O62693	MCHL1_PANTR	reviewed	Pro-MCH variant (Fragment)	GO:0007268; GO:0030354; GO:0031777	
Q5IJ49	MCHR1_PANTR	reviewed	Melanin-concentrating hormone receptor 1 (MCH receptor 1) (MCH-R1) (MCHR-1) (G-protein coupled receptor 24) (MCH-1R) (MCH1R) (MCHR)	GO:0004930; GO:0005887; GO:0007218; GO:0030273; GO:0042277; GO:0042923	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
A2T7F2	PEG3_PANTR	reviewed	Paternally-expressed gene 3 protein	GO:0003676; GO:0003700; GO:0005634; GO:0005737; GO:0006915; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00187}. Cytoplasm {ECO:0000250}.
Q5IS39	OPRM_PANTR	reviewed	Mu-type opioid receptor (M-OR-1) (MOR-1)	GO:0001965; GO:0004930; GO:0004979; GO:0005245; GO:0005768; GO:0005886; GO:0005887; GO:0007197; GO:0007200; GO:0007218; GO:0019233; GO:0030424; GO:0030425; GO:0031681; GO:0038003; GO:0038047; GO:0042277; GO:0042923; GO:0043204; GO:0043951; GO:0045019; GO:0050769; GO:0051481; GO:0061358; GO:0070374; GO:2000310	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P42866}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P42866}. Cell projection, Neuron projection, axon {ECO:0000250|UniProtKB:P97266}. Perikaryon {ECO:0000250|UniProtKB:P97266}. Cell projection, Neuron projection, dendrite {ECO:0000250|UniProtKB:P97266}. Endosome {ECO:0000250|UniProtKB:P97266}. Note=Is rapidly internalized after agonist binding. {ECO:0000250|UniProtKB:P97266}.
Q95NE0	NAR4_PANTR	reviewed	Ecto-ADP-ribosyltransferase 4 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 4) (ARTC4) (Dombrock molecule 1) (Mono(ADP-ribosyl)transferase 4) (NAD(P)(+)--arginine ADP-ribosyltransferase 4) (CD antigen CD297)	GO:0003950; GO:0003956; GO:0005886; GO:0006471; GO:0018120; GO:0031225	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.
Q2VL88	MSX1_PANTR	reviewed	Homeobox protein MSX-1 (Msh homeobox 1-like protein)	GO:0000902; GO:0000977; GO:0001227; GO:0001228; GO:0001701; GO:0002039; GO:0003198; GO:0005634; GO:0005654; GO:0007517; GO:0008285; GO:0009952; GO:0010463; GO:0023019; GO:0030308; GO:0030513; GO:0030900; GO:0030901; GO:0034504; GO:0035115; GO:0035116; GO:0035326; GO:0035880; GO:0042474; GO:0042475; GO:0042481; GO:0043066; GO:0048598; GO:0048863; GO:0050821; GO:0051154; GO:0060021; GO:0060325; GO:0060349; GO:0060536; GO:0061180; GO:0061312; GO:0090427; GO:1902255; GO:2000678; GO:2001055	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q5DRE8	PCDA4_PANTR	reviewed	Protocadherin alpha-4 (PCDH-alpha-4)	GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0042802	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O88689}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:O88689}. Note=Detected in dendrites and synapses. {ECO:0000250|UniProtKB:O88689}.
Q5DRE7	PCDA5_PANTR	reviewed	Protocadherin alpha-5 (PCDH-alpha-5)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRE5	PCDA7_PANTR	reviewed	Protocadherin alpha-7 (PCDH-alpha-7)	GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0009988; GO:0042802	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q91Y13}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q91Y13}.
Q5DRF3	PCDAB_PANTR	reviewed	Protocadherin alpha-11 (PCDH-alpha-11)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
A2T763	NANG2_PANTR	reviewed	Putative homeobox protein NANOG2	GO:0000978; GO:0003700; GO:0005634; GO:0006357; GO:0043565	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q5DRF1	PCDAD_PANTR	reviewed	Protocadherin alpha-13 (PCDH-alpha-13)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRB1	PCDG9_PANTR	reviewed	Protocadherin gamma-A9 (PCDH-gamma-A9)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5IS75	ACHB3_PANTR	reviewed	Neuronal acetylcholine receptor subunit beta-3	GO:0004888; GO:0005887; GO:0005892; GO:0007165; GO:0007268; GO:0007271; GO:0007274; GO:0022848; GO:0030054; GO:0034220; GO:0035094; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877	SUBCELLULAR LOCATION: Cell junction, synapse, Postsynapse, postsynaptic cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q1KLX1	CAMP_PANTR	reviewed	Cathelicidin antimicrobial peptide [Cleaved into: Antibacterial peptide FALL-39 (FALL-39 peptide antibiotic); Antibacterial peptide LL-37]	GO:0001530; GO:0005615; GO:0042581; GO:0045087; GO:0050829; GO:0050830; GO:0061844	SUBCELLULAR LOCATION: Secreted.
A5A6J8	AT1B1_PANTR	reviewed	Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1)	GO:0001671; GO:0005391; GO:0005524; GO:0005890; GO:0006874; GO:0006883; GO:0007155; GO:0008022; GO:0010468; GO:0010882; GO:0014704; GO:0016323; GO:0016324; GO:0016887; GO:0019901; GO:0030007; GO:0030955; GO:0031402; GO:0036376; GO:0042383; GO:0046034; GO:0050821; GO:0051117; GO:0055119; GO:0060048; GO:0072659; GO:0086009; GO:1901018; GO:1903278; GO:1903281; GO:1903288; GO:1990573	SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Single-pass type II membrane protein {ECO:0000255}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:P14094}. Note=Colocalizes with OBSCN at the intercalated disk and sarcolemma in cardiomyocytes. Localizes in long striations at the level of Z and M lines. {ECO:0000250|UniProtKB:P14094}.
Q6EV69	OFUT1_PANTR	reviewed	GDP-fucose protein O-fucosyltransferase 1 (EC 2.4.1.221) (Peptide-O-fucosyltransferase 1) (O-FucT-1)	GO:0001525; GO:0001756; GO:0005783; GO:0006004; GO:0006493; GO:0007219; GO:0007399; GO:0007507; GO:0008417; GO:0008593; GO:0016020; GO:0046922	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:Q6EV70}.
Q5DRA4	PCDGK_PANTR	reviewed	Protocadherin gamma-C3 (PCDH-gamma-C3)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRE0	PCDB1_PANTR	reviewed	Protocadherin beta-1 (PCDH-beta-1)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q28913	GLPA_PANTR	reviewed	Glycophorin-A (CD antigen CD235a)	GO:0005886; GO:0016021	SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.
Q9TU97	OR3A2_PANTR	reviewed	Olfactory receptor 3A2	GO:0004930; GO:0004984; GO:0005886; GO:0007186; GO:0016021	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q5DRC8	PCDB6_PANTR	reviewed	Protocadherin beta-6 (PCDH-beta-6)	GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0009988; GO:0042802	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q91XZ4}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q91XZ4}.
Q5DRC0	PCDGB_PANTR	reviewed	Protocadherin gamma-A11 (PCDH-gamma-A11)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q5DRD5	PCDBE_PANTR	reviewed	Protocadherin beta-14 (PCDH-beta-14)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
B3Y678	MYD88_PANTR	reviewed	Myeloid differentiation primary response protein MyD88	GO:0002755; GO:0005634; GO:0005737; GO:0005886; GO:0006954; GO:0008063; GO:0035325; GO:0043123; GO:0045087; GO:0050830; GO:0070976	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99836}. Nucleus {ECO:0000250|UniProtKB:Q99836}.
Q1EGL1	LGI2_PANTR	reviewed	Leucine-rich repeat LGI family member 2 (Leucine-rich glioma-inactivated protein 2)	GO:0005576	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q5XUN4	KDM5D_PANTR	reviewed	Lysine-specific demethylase 5D (EC 1.14.11.-) (Histone demethylase JARID1D) (Jumonji/ARID domain-containing protein 1D) (Protein SmcY)	GO:0003677; GO:0005634; GO:0006338; GO:0032452; GO:0034647; GO:0035097; GO:0046872; GO:0051213	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9BY66, ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000255|PROSITE-ProRule:PRU00537}.
Q6LDH1	HBE_PANTR	reviewed	Hemoglobin subunit epsilon (Epsilon-globin) (Hemoglobin epsilon chain)	GO:0005344; GO:0005833; GO:0019825; GO:0020037; GO:0031721; GO:0031838; GO:0042744; GO:0043177; GO:0046872; GO:0098869	
Q66S63	MBL2_PANTR	reviewed	Mannose-binding protein C (MBP-C) (MBP1) (Mannan-binding protein) (Mannose-binding lectin)	GO:0001867; GO:0003429; GO:0005537; GO:0005581; GO:0005615; GO:0006958; GO:0031012; GO:0062023	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P60989	PIP_PANTR	reviewed	Prolactin-inducible protein homolog (Prolactin-induced protein)	GO:0001580; GO:0002682; GO:0004190; GO:0005615; GO:0005634; GO:0006508; GO:0010628; GO:0019864; GO:0046983; GO:0070233	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q5DRC7	PCDB7_PANTR	reviewed	Protocadherin beta-7 (PCDH-beta-7)	GO:0005509; GO:0005887; GO:0007155; GO:0007156	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
