Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P35765	POLG_LIVK	reviewed	Genome polyprotein [Cleaved into: Envelope protein E] (Fragment)	GO:0016021; GO:0019031; GO:0019062; GO:0039654; GO:0044167; GO:0046983; GO:0055036; GO:0075512	SUBCELLULAR LOCATION: Envelope protein E: Virion membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P03314}. Host endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P03314}; Multi-pass membrane protein {ECO:0000255}. Note=ER membrane retention is mediated by the transmembrane domains. {ECO:0000250|UniProtKB:P03314}.
P17763	POLG_DEN1W	reviewed	Genome polyprotein [Cleaved into: Capsid protein C (Capsid protein) (Core protein); Protein prM (Precursor membrane protein); Peptide pr (Peptide precursor); Small envelope protein M (Matrix protein); Envelope protein E; Non-structural protein 1 (NS1); Non-structural protein 2A (NS2A); Serine protease subunit NS2B (Flavivirin protease NS2B regulatory subunit) (Non-structural protein 2B); Serine protease NS3 (EC 3.4.21.91) (EC 3.6.1.15) (EC 3.6.4.13) (Flavivirin protease NS3 catalytic subunit) (Non-structural protein 3); Non-structural protein 4A (NS4A); Peptide 2k; Non-structural protein 4B (NS4B); RNA-directed RNA polymerase NS5 (EC 2.1.1.56) (EC 2.1.1.57) (EC 2.7.7.48) (Non-structural protein 5)]	GO:0003724; GO:0003725; GO:0003968; GO:0004252; GO:0004482; GO:0004483; GO:0005198; GO:0005216; GO:0005524; GO:0005576; GO:0016021; GO:0019028; GO:0019031; GO:0019062; GO:0033650; GO:0039502; GO:0039520; GO:0039545; GO:0039564; GO:0039574; GO:0039654; GO:0039694; GO:0039707; GO:0039714; GO:0042025; GO:0044167; GO:0044220; GO:0044385; GO:0046762; GO:0046872; GO:0046983; GO:0051259; GO:0055036; GO:0075512	SUBCELLULAR LOCATION: Capsid protein C: Virion. Host nucleus {ECO:0000269|PubMed:18420804}. Host cytoplasm {ECO:0000269|PubMed:19889084}. Host cytoplasm, host perinuclear region {ECO:0000269|PubMed:19889084}.; SUBCELLULAR LOCATION: Peptide pr: Secreted {ECO:0000269|PubMed:19759134}.; SUBCELLULAR LOCATION: Small envelope protein M: Virion membrane {ECO:0000269|PubMed:9971841}; Multi-pass membrane protein {ECO:0000255}. Host endoplasmic reticulum membrane {ECO:0000269|PubMed:9971841}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: Envelope protein E: Virion membrane {ECO:0000269|PubMed:20181718}; Multi-pass membrane protein {ECO:0000255}. Host endoplasmic reticulum membrane {ECO:0000269|PubMed:20181718}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: Non-structural protein 1: Secreted {ECO:0000269|PubMed:10364366, ECO:0000269|PubMed:26655246}. Host endoplasmic reticulum membrane; Peripheral membrane protein; Lumenal side {ECO:0000305}. Note=Located in RE-derived vesicles hosting the replication complex. {ECO:0000250|UniProtKB:Q9Q6P4}.; SUBCELLULAR LOCATION: Non-structural protein 2A: Host endoplasmic reticulum membrane {ECO:0000269|PubMed:23408612}; Multi-pass membrane protein {ECO:0000269|PubMed:23408612}.; SUBCELLULAR LOCATION: Serine protease subunit NS2B: Host endoplasmic reticulum membrane; Multi-pass membrane protein {ECO:0000269|PubMed:26072288}.; SUBCELLULAR LOCATION: Serine protease NS3: Host endoplasmic reticulum membrane {ECO:0000255|PROSITE-ProRule:PRU00860}; Peripheral membrane protein {ECO:0000255|PROSITE-ProRule:PRU00860}; Cytoplasmic side {ECO:0000255|PROSITE-ProRule:PRU00860}. Note=Remains non-covalently associated to serine protease subunit NS2B. {ECO:0000255|PROSITE-ProRule:PRU00860}.; SUBCELLULAR LOCATION: Non-structural protein 4A: Host endoplasmic reticulum membrane {ECO:0000269|PubMed:17276984}; Multi-pass membrane protein {ECO:0000269|PubMed:17276984}. Host mitochondrion {ECO:0000269|PubMed:27252539}. Note=Located in RE-associated vesicles hosting the replication complex. Interacts with host MAVS in the mitochondrion-associated endoplasmic reticulum membranes. {ECO:0000269|PubMed:17276984, ECO:0000269|PubMed:27252539}.; SUBCELLULAR LOCATION: Non-structural protein 4B: Host endoplasmic reticulum membrane {ECO:0000269|PubMed:16436383}; Multi-pass membrane protein {ECO:0000269|PubMed:16436383}. Note=Located in RE-derived vesicles hosting the replication complex. {ECO:0000250|UniProtKB:Q9Q6P4}.; SUBCELLULAR LOCATION: RNA-directed RNA polymerase NS5: Host endoplasmic reticulum membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Host nucleus {ECO:0000269|PubMed:16699025}. Note=Located in RE-associated vesicles hosting the replication complex. NS5 protein is mainly localized in the nucleus rather than in ER vesicles, especially in the DENV 2, 3, 4 serotypes. {ECO:0000303|PubMed:28441781}.
Q3YIX4	PEBP1_CANLF	reviewed	Phosphatidylethanolamine-binding protein 1 (PEBP-1) (HCNPpp) (Raf kinase inhibitor protein) (RKIP) [Cleaved into: Hippocampal cholinergic neurostimulating peptide (HCNP)]	GO:0004867; GO:0005524; GO:0005737; GO:0008289; GO:0043409	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
E2QUI9	NNRD_CANLF	reviewed	ATP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.93) (ATP-dependent NAD(P)HX dehydratase) (Carbohydrate kinase domain-containing protein) (NAD(P)HX dehydratase)	GO:0005524; GO:0005739; GO:0046496; GO:0047453; GO:0052855; GO:0052856; GO:0052857	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03157}.
O99825	NU4M_RHISA	reviewed	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	GO:0006120; GO:0008137; GO:0016021; GO:0031966; GO:0070469	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
D8VNS1	CRVP_CERRY	reviewed	Cysteine-rich venom protein (CRVP) (Cysteine-rich secretory protein) (CRISP)	GO:0005576; GO:0090729	SUBCELLULAR LOCATION: Secreted.
P24460	CP2BB_CANLF	reviewed	Cytochrome P450 2B11 (EC 1.14.14.1) (CYPIIB11) (Cytochrome P450 PBD-2)	GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0008392; GO:0008395; GO:0016712; GO:0019373; GO:0020037; GO:0042738; GO:0043231; GO:0055114; GO:0070330	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein. Microsome membrane; Peripheral membrane protein.
P68948	CAP8_ADECC	reviewed	Pre-hexon-linking protein VIII (Pre-protein VIII) (pVIII) [Cleaved into: Hexon-linking protein-N (12.1 kDa protein VIII) (Protein VIII-N); Hexon-linking protein-C (7.6 kDa protein VIII) (Protein VIII-C)]	GO:0019028; GO:0031423; GO:0042025	SUBCELLULAR LOCATION: Hexon-linking protein-C: Virion {ECO:0000255|HAMAP-Rule:MF_04049}. Note=Located on the inner side of the capsid shell. Present in 120 copies per virion. {ECO:0000255|HAMAP-Rule:MF_04049}.; SUBCELLULAR LOCATION: Pre-hexon-linking protein VIII: Host nucleus {ECO:0000255|HAMAP-Rule:MF_04049}.; SUBCELLULAR LOCATION: Hexon-linking protein-N: Virion {ECO:0000255|HAMAP-Rule:MF_04049}. Note=Located on the inner side of the capsid shell. Present in 120 copies per virion. {ECO:0000255|HAMAP-Rule:MF_04049}.
Q28748	A4_RABIT	reviewed	Amyloid-beta A4 protein (ABPP) (APP) (Alzheimer disease amyloid A4 protein homolog) (Amyloid precursor protein) (Amyloid-beta precursor protein) [Cleaved into: Soluble APP-beta (S-APP-beta); CTF-alpha; Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); Gamma-secretase C-terminal fragment 59 (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Gamma-CTF(57))] (Fragment)	GO:0005576; GO:0005634; GO:0005769; GO:0005798; GO:0005886; GO:0005905; GO:0007399; GO:0009986; GO:0016021; GO:0030426; GO:0043204; GO:0046872; GO:0050890; GO:0055037	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P05067}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P05067}. Membrane {ECO:0000250|UniProtKB:P05067}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P05067}. Perikaryon {ECO:0000250|UniProtKB:P05067}. Cell projection, Neuron projection, growth cone {ECO:0000250|UniProtKB:P05067}. Membrane, clathrin-coated pit {ECO:0000250|UniProtKB:P05067}. Early endosome {ECO:0000250|UniProtKB:P05067}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:P05067}. Note=Cell surface protein that rapidly becomes internalized via clathrin-coated pits. Only a minor proportion is present at the cell membrane; most of the protein is present in intracellular vesicles. During maturation, the immature APP (N-glycosylated in the endoplasmic reticulum) moves to the Golgi complex where complete maturation occurs (O-glycosylated and sulfated). After alpha-secretase cleavage, soluble APP is released into the extracellular space and the C-terminal is internalized to endosomes and lysosomes. Some APP accumulates in secretory transport vesicles leaving the late Golgi compartment and returns to the cell surface. {ECO:0000250|UniProtKB:P05067}.; SUBCELLULAR LOCATION: Soluble APP-beta: Secreted {ECO:0000250|UniProtKB:P05067}.; SUBCELLULAR LOCATION: Amyloid-beta protein 42: Cell surface {ECO:0000250|UniProtKB:P05067}. Note=Associates with FPR2 at the cell surface and the complex is then rapidly internalized. {ECO:0000250|UniProtKB:P05067}.; SUBCELLULAR LOCATION: Gamma-secretase C-terminal fragment 59: Nucleus {ECO:0000250|UniProtKB:P05067}. Cytoplasm {ECO:0000250|UniProtKB:P05067}. Note=Located to both the cytoplasm and nuclei of neurons. It can be translocated to the nucleus through association with APBB1 (Fe65). In dopaminergic neurons, the phosphorylated form is localized to the nucleus (By similarity). {ECO:0000250|UniProtKB:P05067, ECO:0000250|UniProtKB:P12023}.
Q6UKI2	AMNLS_CANLF	reviewed	Protein amnionless [Cleaved into: Soluble protein amnionless]	GO:0005576; GO:0005905; GO:0010008; GO:0015031; GO:0016021; GO:0016324	SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250|UniProtKB:Q9BXJ7}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q9BXJ7}. Cell membrane {ECO:0000305|PubMed:15845892}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q9BXJ7}. Endosome membrane {ECO:0000250|UniProtKB:Q9BXJ7}. Membrane, coated pit {ECO:0000250|UniProtKB:Q9BXJ7}.; SUBCELLULAR LOCATION: Soluble protein amnionless: Secreted {ECO:0000269|PubMed:15845892}.
E2RP94	DNMBP_CANLF	reviewed	Dynamin-binding protein (Scaffold protein Tuba)	GO:0005089; GO:0005794; GO:0005795; GO:0005856; GO:0005911; GO:0008360; GO:0035023; GO:0035556; GO:0045202; GO:0060271; GO:0098793	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q6XZF7}. Golgi apparatus, Golgi stack {ECO:0000250|UniProtKB:Q6TXD4}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q6TXD4}. Cell junction, synapse {ECO:0000250|UniProtKB:M0R4F8}. Cell junction {ECO:0000250|UniProtKB:Q6XZF7}. Note=Localizes to the apical junction, colocalizes with TJP1. {ECO:0000250|UniProtKB:Q6XZF7}.
P68984	PRO_ADECC	reviewed	Protease (EC 3.4.22.39) (Adenain) (Adenovirus protease) (AVP) (Adenovirus proteinase) (Endoprotease)	GO:0003677; GO:0004197; GO:0019012; GO:0042025	SUBCELLULAR LOCATION: Virion {ECO:0000255|HAMAP-Rule:MF_04059}. Host nucleus {ECO:0000255|HAMAP-Rule:MF_04059}. Note=Present in about 10 copies per virion. {ECO:0000255|HAMAP-Rule:MF_04059}.
P0C8E8	EVA3_RHISA	reviewed	Evasin-3	GO:0005576	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P52204	PRPH2_CANLF	reviewed	Peripherin-2 (Retinal degeneration slow protein)	GO:0001750; GO:0005887; GO:0007155; GO:0007601; GO:0060041	SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:P17810}; Multi-pass membrane protein {ECO:0000255}. Cell projection, cilium, photoreceptor outer segment {ECO:0000250|UniProtKB:P15499}. Photoreceptor inner segment {ECO:0000250|UniProtKB:P15499}.
E2QRY6	NNRE_CANLF	reviewed	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (Apolipoprotein A-I-binding protein) (AI-BP) (NAD(P)HX epimerase)	GO:0000166; GO:0005576; GO:0005739; GO:0046496; GO:0046872; GO:0052856; GO:0052857	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03159}. Secreted {ECO:0000255|HAMAP-Rule:MF_03159}. Note=In sperm, secretion gradually increases during capacitation. {ECO:0000255|HAMAP-Rule:MF_03159}.
O99826	NU4LM_RHISA	reviewed	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	GO:0008137; GO:0016021; GO:0031966; GO:0070469	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9TFA0	CYB_CYNLE	reviewed	Cytochrome b (Complex III subunit 3) (Complex III subunit III) (Cytochrome b-c1 complex subunit 3) (Ubiquinol-cytochrome-c reductase complex cytochrome b subunit)	GO:0005743; GO:0006122; GO:0008121; GO:0016021; GO:0045275; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P00157}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P00157}.
Q29393	PGS2_CANLF	reviewed	Decorin (Bone proteoglycan II) (PG-S2)	GO:0005518; GO:0005539; GO:0005576; GO:0010596; GO:0014068; GO:0016239; GO:0016525; GO:0019800; GO:0030021; GO:0045944; GO:0050840; GO:0051901; GO:0090141; GO:1900747	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
Q712G9	ID3_CANLF	reviewed	DNA-binding protein inhibitor ID-3 (Inhibitor of DNA binding 3) (Inhibitor of differentiation 3)	GO:0000122; GO:0001085; GO:0001656; GO:0003700; GO:0005634; GO:0005737; GO:0006351; GO:0007417; GO:0007507; GO:0007517; GO:0007623; GO:0008134; GO:0019904; GO:0030182; GO:0030855; GO:0030903; GO:0042476; GO:0043392; GO:0043433; GO:0045662; GO:0045665; GO:0045668; GO:0045892; GO:0046983; GO:0051726; GO:0072750; GO:1901707	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.
O77616	MSHR_CANLF	reviewed	Melanocyte-stimulating hormone receptor (MSH-R) (Melanocortin receptor 1) (MC1-R)	GO:0004980; GO:0005886; GO:0016021	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q8HY39	PRAF1_CANLF	reviewed	Prenylated Rab acceptor protein 1 (PRA1 family protein 1)	GO:0005794; GO:0005886; GO:0008021; GO:0016021; GO:0030054	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O35394}; Multi-pass membrane protein {ECO:0000255}. Cytoplasm {ECO:0000250|UniProtKB:O35394}. Golgi apparatus {ECO:0000250|UniProtKB:O35394}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle {ECO:0000250|UniProtKB:O35394}. Note=According to some authors, it is an integral membrane protein, while others showed that it is cytoplasmic and membrane-associated to Golgi and synaptic vesicles. {ECO:0000250|UniProtKB:O35394}.
Q8V571	P28_MONPZ	reviewed	E3 ubiquitin-protein ligase p28-like (EC 2.3.2.27) (Protein D5R) (RING-type E3 ubiquitin transferase p28-like)	GO:0016740; GO:0016881; GO:0030430; GO:0039526; GO:0039648; GO:0046872	SUBCELLULAR LOCATION: Host cytoplasm. Note=Localizes to viral factories, the sites of virus replication. {ECO:0000250}.
Q9TRZ8	CX7A1_CANLF	reviewed	Cytochrome c oxidase subunit 7A1, mitochondrial (Cytochrome c oxidase subunit VIIa-heart) (Cytochrome c oxidase subunit VIIa-H) (Fragment)	GO:0004129; GO:0005743	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
Q95J76	IL5_CANLF	reviewed	Interleukin-5 (IL-5) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF)	GO:0005125; GO:0005137; GO:0005615; GO:0006955; GO:0008083; GO:0045893; GO:0050731; GO:0051024; GO:0051091; GO:0071803	SUBCELLULAR LOCATION: Secreted.
Q1HGE8	HSF4_CANLF	reviewed	Heat shock factor protein 4 (HSF 4) (Heat shock transcription factor 4) (HSTF 4)	GO:0000122; GO:0000978; GO:0003700; GO:0005634; GO:0007601; GO:0008284; GO:0016607; GO:0033169; GO:0034605; GO:0042802; GO:0043010; GO:0043565; GO:0045597; GO:0048468; GO:0061408	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P01299	PAHO_CANLF	reviewed	Pancreatic prohormone (Pancreatic polypeptide) (PP) [Cleaved into: Pancreatic hormone; Pancreatic icosapeptide]	GO:0001664; GO:0005184; GO:0005615; GO:0007218	SUBCELLULAR LOCATION: Secreted.
Q6Q7I7	PDGFB_CANLF	reviewed	Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide)	GO:0001892; GO:0001938; GO:0002548; GO:0003104; GO:0005161; GO:0005615; GO:0005737; GO:0006468; GO:0007507; GO:0008083; GO:0008284; GO:0009611; GO:0009986; GO:0010512; GO:0010544; GO:0014068; GO:0014911; GO:0016176; GO:0016323; GO:0018105; GO:0018108; GO:0030335; GO:0031954; GO:0032147; GO:0032148; GO:0035793; GO:0038001; GO:0042803; GO:0043406; GO:0043410; GO:0043536; GO:0043552; GO:0045737; GO:0045840; GO:0045892; GO:0045893; GO:0048008; GO:0048146; GO:0048661; GO:0050921; GO:0051781; GO:0060326; GO:0061098; GO:0070374; GO:0071506; GO:0072126; GO:0072255; GO:0072593; GO:0090280; GO:1900127; GO:1904707; GO:2000379; GO:2000573; GO:2000591	SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Note=Released by platelets upon wounding. {ECO:0000250}.
E2R222	PCH2_CANLF	reviewed	Pachytene checkpoint protein 2 homolog (Thyroid hormone receptor interactor 13) (Thyroid receptor-interacting protein 13) (TR-interacting protein 13) (TRIP-13)	GO:0001556; GO:0001673; GO:0005524; GO:0005694; GO:0006302; GO:0007094; GO:0007130; GO:0007131; GO:0007141; GO:0007144; GO:0007283; GO:0007286; GO:0042802; GO:0048477; GO:0051598	
O48267	COX2_LYCGR	reviewed	Cytochrome c oxidase subunit 2 (Cytochrome c oxidase polypeptide II)	GO:0004129; GO:0005507; GO:0005743; GO:0016021; GO:0045277	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
Q8SQ03	CRX_CANLF	reviewed	Cone-rod homeobox protein	GO:0003700; GO:0005634; GO:0006355; GO:0007399; GO:0007601; GO:0030154; GO:0035257; GO:0043565; GO:0050896	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q66000	HEMA_CDVA6	reviewed	Hemagglutinin glycoprotein	GO:0016021; GO:0019031; GO:0019062; GO:0020002; GO:0046718; GO:0046789; GO:0055036	SUBCELLULAR LOCATION: Virion membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}. Host cell membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
Q03396	L_PIV5W	reviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	GO:0003968; GO:0004482; GO:0005524; GO:0019012; GO:0030430	SUBCELLULAR LOCATION: Virion {ECO:0000305}. Host cytoplasm {ECO:0000250}.
O47679	COX2_SPEVE	reviewed	Cytochrome c oxidase subunit 2 (Cytochrome c oxidase polypeptide II)	GO:0004129; GO:0005507; GO:0005743; GO:0016021; GO:0045277	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
P17716	IAPP_CANLF	reviewed	Islet amyloid polypeptide (Amylin)	GO:0005179; GO:0005615; GO:0019233; GO:0042802; GO:0043025; GO:0045596; GO:0045779	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q8VXV7	LDL1_ARATH	reviewed	Lysine-specific histone demethylase 1 homolog 1 (Lysine-specific histone demethylase 1C) (EC 1.-.-.-) (Flavin-containing amine oxidase domain-containing protein 1) (Protein LSD1-LIKE 1) (AtLSD1) (Protein SWIRM-PAO 1) (AtSWP1)	GO:0003677; GO:0005634; GO:0005737; GO:0016491; GO:0016575; GO:0045892; GO:0048364; GO:0051568	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00768, ECO:0000269|PubMed:21690391}. Cytoplasm {ECO:0000269|PubMed:21690391}.
P0DQD3	INLB_LISMG	reviewed	Internalin B (InlB) (Invasion protein InlB)	GO:0005576; GO:0005886; GO:0008201; GO:0008289; GO:0009405; GO:0009986; GO:0046872	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10594817, ECO:0000269|PubMed:9282740}. Cell surface {ECO:0000269|PubMed:9282740}. Cell membrane {ECO:0000269|PubMed:10594817}. Note=Approximately half the protein is secreted (PubMed:9282740, PubMed:10594817). Cell surface association is mediated by the GW domains and can occur when protein is added externally; externally added protein confers invasion competence (PubMed:9282740, PubMed:10594817, PubMed:15049825). Replacement of the GW region with that of the Ami protein, which has 8 GW domains, localizes all the protein to the cell surface (PubMed:9282740, PubMed:10594817). Replacement of the GW region with GW5 and 6 of the Ami protein restores cell invasion when bacteria plus protein are added externally (PubMed:15049825). Protein is homogenously distributed but partially buried in the cell membrane; it binds non-covalently to lipoteichoic acid (LTA) on the bacterial membrane, and can be released from the surface by LTA (PubMed:10594817). {ECO:0000269|PubMed:10594817, ECO:0000269|PubMed:15049825, ECO:0000269|PubMed:9282740}.
Q861Y6	NICN1_CANLF	reviewed	Nicolin-1 (Tubulin polyglutamylase complex subunit 5) (PGs5)	GO:0005654; GO:0005874	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
P52784	PFKAM_CANLF	reviewed	ATP-dependent 6-phosphofructokinase, muscle type (ATP-PFK) (PFK-M) (EC 2.7.1.11) (6-phosphofructokinase type A) (Phosphofructo-1-kinase isozyme A) (PFK-A) (Phosphohexokinase)	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0006007; GO:0016020; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0048029; GO:0051289; GO:0061621; GO:0070095	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03184}.
Q9N0W9	IL13_CANLF	reviewed	Interleukin-13 (IL-13)	GO:0002639; GO:0005125; GO:0005126; GO:0005615; GO:0005737; GO:0006954; GO:0006955; GO:0009897; GO:0010628; GO:0043032; GO:0043306; GO:0071345; GO:0120162; GO:1903660; GO:2000352	SUBCELLULAR LOCATION: Secreted.
P06943	MATRX_CDVO	reviewed	Matrix protein	GO:0019031; GO:0019068; GO:0039660	SUBCELLULAR LOCATION: Virion {ECO:0000305}.
P42161	IFNG_CANLF	reviewed	Interferon gamma (IFN-gamma)	GO:0001774; GO:0002250; GO:0005125; GO:0005133; GO:0005615; GO:0006959; GO:0007050; GO:0010508; GO:0010628; GO:0010634; GO:0010835; GO:0031334; GO:0032700; GO:0032735; GO:0032747; GO:0032834; GO:0033141; GO:0034393; GO:0040008; GO:0042307; GO:0042531; GO:0045080; GO:0045429; GO:0045672; GO:0045892; GO:0048143; GO:0048662; GO:0050769; GO:0050796; GO:0051044; GO:0051607; GO:0051712; GO:0060333; GO:0060550; GO:0060552; GO:0060559; GO:0071902; GO:0090312; GO:0097191; GO:1901216; GO:1902004; GO:1902948; GO:1904798; GO:2000309	SUBCELLULAR LOCATION: Secreted.
O99822	COX3_RHISA	reviewed	Cytochrome c oxidase subunit 3 (EC 1.9.3.1) (Cytochrome c oxidase polypeptide III)	GO:0004129; GO:0005743; GO:0016021; GO:0019646	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q94K71	CBBY_ARATH	reviewed	CBBY-like protein (AtCbby) (EC 3.1.3.-)	GO:0005829; GO:0009507; GO:0009570; GO:0009941; GO:0016787; GO:0046872	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q96679	E1B55_ADECR	reviewed	E1B 55 kDa protein (E1B-55K) (E1B protein, large T-antigen) (E1B-495R)	GO:0030430; GO:0039526; GO:0042025	SUBCELLULAR LOCATION: Host nucleus {ECO:0000250|UniProtKB:P03243}. Host cytoplasm {ECO:0000250|UniProtKB:P03243}. Note=Colocalizes with host TP53 to host PML nuclear bodies. PML localization of E1B-55K is necessary for E1B-55K-dependent SUMOylation of TP53. {ECO:0000250|UniProtKB:P03243}.
O19133	G6PC_CANLF	reviewed	Glucose-6-phosphatase (G-6-Pase) (G6Pase) (EC 3.1.3.9)	GO:0004346; GO:0005789; GO:0006094; GO:0016021; GO:0051156	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.
P41323	IL6_CANLF	reviewed	Interleukin-6 (IL-6)	GO:0005125; GO:0005138; GO:0005615; GO:0006953; GO:0008083; GO:0072540	SUBCELLULAR LOCATION: Secreted.
P49256	LMAN2_CANLF	reviewed	Vesicular integral-membrane protein VIP36 (Lectin mannose-binding 2) (Vesicular integral-membrane protein 36) (VIP36)	GO:0000139; GO:0005537; GO:0005615; GO:0005789; GO:0005793; GO:0005794; GO:0005887; GO:0006888; GO:0006890; GO:0007029; GO:0007030; GO:0009986; GO:0015031; GO:0030134; GO:0030137; GO:0031072; GO:0031410; GO:0046872; GO:0048471; GO:0050766; GO:0070382	SUBCELLULAR LOCATION: Golgi apparatus membrane; Single-pass type I membrane protein.
H2B3G5	LI601_CANLF	reviewed	Lipocalin Can f 6.0101 (Allergen Can f 6) (allergen Can f 6.0101)	GO:0005576; GO:0005615; GO:0036094	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:23464525, ECO:0000305|PubMed:22515174}.
Q95KN1	CLUL1_CANLF	reviewed	Clusterin-like protein 1 (Retinal-specific clusterin-like protein)	GO:0005615; GO:0005634; GO:0051787	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P19090	COL_CANLF	reviewed	Colipase	GO:0005576; GO:0007586; GO:0008047; GO:0009617; GO:0016042; GO:0032094	SUBCELLULAR LOCATION: Secreted.
P35834	CSF3_CANLF	reviewed	Granulocyte colony-stimulating factor (G-CSF)	GO:0005125; GO:0005130; GO:0005615; GO:0006955; GO:0008083; GO:0008284; GO:0045639	SUBCELLULAR LOCATION: Secreted.
A3RF36	AL3A1_CANLF	reviewed	Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (ALDHIII) (Aldehyde dehydrogenase 3) (Aldehyde dehydrogenase family 3 member A1)	GO:0004028; GO:0004030; GO:0005737; GO:0006081	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P47739}.
