Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q6DG99	KCTD6_DANRE	reviewed	BTB/POZ domain-containing protein KCTD6	GO:0016567; GO:0051260	
F1QGH9	PS11B_DANRE	reviewed	26S proteasome non-ATPase regulatory subunit 11B (26S proteasome regulatory subunit RPN6-B)	GO:0005198; GO:0005634; GO:0005829; GO:0006511; GO:0008541; GO:0022624; GO:0043248; GO:0048863	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}.
Q9MIY2	NU4LM_DANRE	reviewed	NADH-ubiquinone oxidoreductase chain 4L (EC 7.1.1.2) (NADH dehydrogenase subunit 4L)	GO:0005747; GO:0008137; GO:0016021; GO:0030964; GO:0042773	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q4KMK0	NSUN3_DANRE	reviewed	tRNA (cytosine(34)-C(5))-methyltransferase, mitochondrial (EC 2.1.1.-) (NOL1/NOP2/Sun domain family member 3)	GO:0000049; GO:0002127; GO:0005739; GO:0005759; GO:0005762; GO:0008168; GO:0016428; GO:0031167; GO:0070129	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q9H649}.
Q32LT9	P2011_DANRE	reviewed	N-fatty-acyl-amino acid synthase/hydrolase PM20D1.1 (EC 3.5.1.-) (EC 4.3.-.-) (Peptidase M20 domain-containing protein 1.1)	GO:0005615; GO:0006520; GO:0006807; GO:0008233; GO:0016811; GO:0016829; GO:0043604; GO:0043605; GO:0044255; GO:0046872; GO:0097009; GO:1990845; GO:2000275	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q8C165}.
Q6P3H4	PNCB_DANRE	reviewed	Nicotinate phosphoribosyltransferase (NAPRTase) (EC 6.3.4.21) (Nicotinate phosphoribosyltransferase domain-containing protein 1)	GO:0004514; GO:0004516; GO:0005829; GO:0006979; GO:0009435; GO:0034355; GO:0046872	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q6XQN6}.
P79737	RASN_DANRE	reviewed	GTPase NRas (Transforming protein N-Ras) (ZRas-B1)	GO:0000139; GO:0003924; GO:0005525; GO:0005886; GO:0007265; GO:0019003	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P01111}; Lipid-anchor {ECO:0000250|UniProtKB:P01111}; Cytoplasmic side {ECO:0000250|UniProtKB:P01111}. Golgi apparatus membrane {ECO:0000250|UniProtKB:P01111}; Lipid-anchor {ECO:0000250|UniProtKB:P01111}. Note=Shuttles between the plasma membrane and the Golgi apparatus. {ECO:0000250|UniProtKB:P01111}.
Q6NZ21	RNFT1_DANRE	reviewed	E3 ubiquitin-protein ligase RNFT1 (EC 2.3.2.27) (RING finger and transmembrane domain-containing protein 1)	GO:0005789; GO:0016021; GO:0016567; GO:0016740; GO:0046872	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q5M7Z0}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q5M7Z0}.
A3KQA5	ODF3B_DANRE	reviewed	Outer dense fiber protein 3-B (Outer dense fiber of sperm tails protein 3-B) (Outer dense fiber protein 3-like)	GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Note=Expressed in the cytoplasmic lobe of spermatids. {ECO:0000250}.
P79735	RAN_DANRE	reviewed	GTP-binding nuclear protein Ran (GTPase Ran) (Ras-related nuclear protein)	GO:0000070; GO:0000287; GO:0003407; GO:0003924; GO:0005525; GO:0005634; GO:0005635; GO:0005737; GO:0005829; GO:0006606; GO:0046039; GO:0060041; GO:0061015	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P62826}. Nucleus envelope {ECO:0000250|UniProtKB:P62826}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:P62826}. Cytoplasm {ECO:0000250|UniProtKB:P62826}. Note=Predominantly nuclear during interphase. Becomes dispersed throughout the cytoplasm during mitosis (By similarity). {ECO:0000250|UniProtKB:P62826}.
Q7ZWF0	RAE1L_DANRE	reviewed	mRNA export factor (Rae1 protein homolog) (mRNA-associated protein mrnp 41)	GO:0000972; GO:0003723; GO:0005643; GO:0005737; GO:0006406; GO:0007049; GO:0043130; GO:0051301; GO:0060236; GO:0097431	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P78406}. Nucleus {ECO:0000250|UniProtKB:P78406}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000250|UniProtKB:P78406}.
Q5U3U0	PHYD1_DANRE	reviewed	Phytanoyl-CoA dioxygenase domain-containing protein 1 (EC 1.-.-.-)	GO:0046872; GO:0051213	
Q6BEA0	PLXA4_DANRE	reviewed	Plexin-A4	GO:0001763; GO:0002116; GO:0005887; GO:0007162; GO:0007411; GO:0007414; GO:0008360; GO:0016021; GO:0017154; GO:0030334; GO:0043087; GO:0050772; GO:1902287	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.
Q7ZVZ6	PREP_DANRE	reviewed	Presequence protease, mitochondrial (EC 3.4.24.-) (Pitrilysin metalloproteinase 1)	GO:0004222; GO:0005739; GO:0005759; GO:0006508; GO:0016485; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q5JRX3}.
A1L2E4	MRM3B_DANRE	reviewed	rRNA methyltransferase 3B, mitochondrial (EC 2.1.1.-) (RNA methyltransferase-like protein 1B) (rRNA (guanosine-2'-O)-methyltransferase)	GO:0003723; GO:0005739; GO:0006364; GO:0008173	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9HC36}.
Q6P298	NUBP1_DANRE	reviewed	Cytosolic Fe-S cluster assembly factor nubp1 (Nucleotide-binding protein 1) (NBP 1)	GO:0005524; GO:0005829; GO:0016163; GO:0016226; GO:0016612; GO:0046872; GO:0051536; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03038}.
Q566X6	PTCD2_DANRE	reviewed	Pentatricopeptide repeat-containing protein 2, mitochondrial	GO:0005739; GO:0006397; GO:0007005; GO:0007275; GO:0050684	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
Q90X44	NRF1_DANRE	reviewed	Nuclear respiratory factor 1 (Nrf-1) (Not really finished protein)	GO:0000978; GO:0001046; GO:0001895; GO:0003407; GO:0003700; GO:0005634; GO:0006357; GO:0007275; GO:0014823; GO:0042803; GO:0045494; GO:0060041; GO:0070417	SUBCELLULAR LOCATION: Nucleus.
Q58EK3	PLCX3_DANRE	reviewed	PI-PLC X domain-containing protein 3	GO:0007165; GO:0008081; GO:0016042	
Q9W5Z2	PITX2_DANRE	reviewed	Pituitary homeobox 2 (Homeobox protein PITX2) (Paired-like homeodomain transcription factor 2)	GO:0000978; GO:0001085; GO:0003700; GO:0005634; GO:0009653; GO:0021501; GO:0021538; GO:0021986; GO:0035462; GO:0042476; GO:0043010; GO:0043114; GO:0043565; GO:0048382; GO:0048384; GO:0048593; GO:0048596; GO:0048701; GO:0048703; GO:0060325; GO:0060971; GO:0061072; GO:0061303; GO:0061386; GO:0071907; GO:1904103	SUBCELLULAR LOCATION: Nucleus.
A9C3R9	RP65B_DANRE	reviewed	All-trans-retinyl ester 13-cis isomerohydrolase (13cIMH) (EC 3.1.1.90) (Lutein isomerase) (Meso-zeaxanthin isomerase) (EC 5.3.3.22) (Retinal pigment epithelium-specific 65 kDa protein homolog B) (RPE56b)	GO:0001523; GO:0004744; GO:0005789; GO:0005886; GO:0016702; GO:0042574; GO:0046872; GO:0050251; GO:0052885; GO:1901827	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21235714}. Cell membrane {ECO:0000269|PubMed:21235714}; Lipid-anchor {ECO:0000269|PubMed:21235714}. Note=Attached to the membrane by a lipid anchor when palmitoylated (membrane form), soluble when unpalmitoylated. {ECO:0000250|UniProtKB:Q28175}.
Q6PBW5	RP65A_DANRE	reviewed	Retinoid isomerohydrolase (EC 3.1.1.64) (All-trans-retinylester 11-cis isomerohydrolase A) (Lutein isomerase) (Meso-zeaxanthin isomerase) (EC 5.3.3.22) (Retinal pigment epithelium-specific 65 kDa protein homolog A) (RPE56a)	GO:0001523; GO:0004744; GO:0005789; GO:0005886; GO:0007601; GO:0016702; GO:0042574; GO:0046872; GO:0050251; GO:0050896; GO:0052884; GO:0052885; GO:1901827	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:A9C3R9}. Cell membrane {ECO:0000250|UniProtKB:A9C3R9}; Lipid-anchor {ECO:0000250|UniProtKB:A9C3R9}. Note=Attached to the membrane by a lipid anchor when palmitoylated (membrane form), soluble when unpalmitoylated. {ECO:0000250|UniProtKB:Q28175}.
Q2WG80	RIPP1_DANRE	reviewed	Protein ripply1	GO:0000122; GO:0001756; GO:0001757; GO:0005634; GO:0009880; GO:0032525; GO:0045892; GO:0048641; GO:0061053	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16326386}.
B8XY56	RNT2_DANRE	reviewed	Ribonuclease T2 (EC 3.1.27.-) (RNase Dre2)	GO:0003723; GO:0004521; GO:0005576; GO:0005788; GO:0006401; GO:0016075; GO:0033897; GO:0043202	SUBCELLULAR LOCATION: Lysosome lumen {ECO:0000250}. Endoplasmic reticulum lumen {ECO:0000250}. Secreted {ECO:0000250}.
Q71PD7	H2AV_DANRE	reviewed	Histone H2A.V (H2A.F/Z)	GO:0000786; GO:0000790; GO:0003677; GO:0006325; GO:0046982	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11819118}. Chromosome {ECO:0000269|PubMed:11819118}.
Q503U0	LMO3_DANRE	reviewed	LIM domain only protein 3 (LMO-3)	GO:0046872	
Q6NV04	ILVBL_DANRE	reviewed	Acetolactate synthase-like protein (EC 2.2.1.-) (IlvB-like protein)	GO:0000287; GO:0016021; GO:0016740; GO:0030976; GO:0048701	SUBCELLULAR LOCATION: Membrane; Single-pass membrane protein.
Q6P0E8	PLPP7_DANRE	reviewed	Inactive phospholipid phosphatase 7 (Phosphatidic acid phosphatase type 2 domain-containing protein 3)	GO:0005635; GO:0005789; GO:0016021	SUBCELLULAR LOCATION: Nucleus envelope. Endoplasmic reticulum membrane. Membrane; Multi-pass membrane protein. Note=Both the N- and C-terminal are exposed to the cytoplasm/nucleoplasm. {ECO:0000250}.
F1QJF4	RORAB_DANRE	reviewed	Nuclear receptor ROR-alpha B (Retinoid-related orphan receptor alpha 1) (Retinoid-related orphan receptor-alpha B)	GO:0003707; GO:0004879; GO:0005634; GO:0007275; GO:0008270; GO:0043565	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P35398, ECO:0000255|PROSITE-ProRule:PRU00407}.
A0A1L2F565	PTH4_DANRE	reviewed	Parathyroid hormone 4	GO:0005179; GO:0005576; GO:0007218; GO:0030282; GO:0030500	SUBCELLULAR LOCATION: Secreted {ECO:0000305|PubMed:28148780}.
Q6NV32	PTMAA_DANRE	reviewed	Prothymosin alpha-A	GO:0005634	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q4QRF7	LEG1B_DANRE	reviewed	Protein leg1b (Leg1-B) (Liver-enriched gene protein 1-B)	GO:0001889; GO:0005615; GO:0055123	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:21857963}.
Q5TYS0	LCE1B_DANRE	reviewed	Lactation elevated protein 1 homolog B	GO:0003341; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0016887	
Q6IVV8	PKD2_DANRE	reviewed	Polycystin-2 (Curly up) (Cup) (Polycystic kidney disease 2 protein homolog) (Transient receptor potential cation channel subfamily P member 2)	GO:0001822; GO:0001946; GO:0001947; GO:0003143; GO:0003146; GO:0003171; GO:0005102; GO:0005245; GO:0005248; GO:0005261; GO:0005262; GO:0005267; GO:0005509; GO:0005783; GO:0005856; GO:0005887; GO:0005929; GO:0007368; GO:0007507; GO:0009953; GO:0010882; GO:0015271; GO:0016020; GO:0016055; GO:0016323; GO:0016324; GO:0016328; GO:0030017; GO:0030659; GO:0032965; GO:0033017; GO:0034703; GO:0034765; GO:0042383; GO:0048793; GO:0050982; GO:0051209; GO:0051262; GO:0051284; GO:0051290; GO:0051371; GO:0061371; GO:0070121; GO:0070588; GO:0071277; GO:0071805; GO:0072019; GO:0072114; GO:0097704; GO:0098662; GO:0198738	SUBCELLULAR LOCATION: Basolateral cell membrane {ECO:0000269|PubMed:16943304}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q13563}. Cell membrane, sarcolemma {ECO:0000269|PubMed:16943304}. Cytoplasm, myofibril, sarcomere {ECO:0000269|PubMed:16943304}. Sarcoplasmic reticulum membrane {ECO:0000269|PubMed:23376035}. Apical cell membrane {ECO:0000269|PubMed:16943304}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q13563}. Endoplasmic reticulum membrane {ECO:0000305|PubMed:26432887}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q13563}. Cell projection, cilium {ECO:0000269|PubMed:16943304, ECO:0000269|PubMed:26432887}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:26432887}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:16943304}. Note=Detected at the basolateral cell membrane and on apical, lumenal cilia in anterior, proximal pronephric ducts, and in intracellular vesicles in the posterior part of the pronephric duct. Detected on apical cell membranes on epithelial cells in the ear. {ECO:0000269|PubMed:16943304}.
Q503C8	NUDC1_DANRE	reviewed	NudC domain-containing protein 1	GO:0005634; GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q6P0U9	NUP42_DANRE	reviewed	Nucleoporin NUP42 (Nucleoporin-like protein 2)	GO:0005049; GO:0005634; GO:0005643; GO:0015031; GO:0031965; GO:0046872; GO:0051028	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:O15504}. Nucleus membrane {ECO:0000250|UniProtKB:O15504}; Peripheral membrane protein {ECO:0000250|UniProtKB:O15504}; Cytoplasmic side {ECO:0000250|UniProtKB:O15504}.
Q3B7Q7	NUBP2_DANRE	reviewed	Cytosolic Fe-S cluster assembly factor nubp2 (Nucleotide-binding protein 2) (NBP 2)	GO:0005524; GO:0005829; GO:0016226; GO:0046872; GO:0051536; GO:0051539	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03039}.
F1QLY4	RORAA_DANRE	reviewed	Nuclear receptor ROR-alpha A (Retinoid-related orphan receptor alpha 2) (Retinoid-related orphan receptor-alpha A)	GO:0003707; GO:0004879; GO:0005634; GO:0007275; GO:0008270; GO:0010468; GO:0010628; GO:0043565; GO:0048511	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P35398, ECO:0000255|PROSITE-ProRule:PRU00407}.
Q7ZVM9	RMI1_DANRE	reviewed	RecQ-mediated genome instability protein 1	GO:0000166; GO:0000712; GO:0000724; GO:0005654; GO:0006260; GO:0016604; GO:0031422	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q7ZV96	RL10_DANRE	reviewed	60S ribosomal protein L10 (Protein QM) (Ribosomal protein L10)	GO:0000027; GO:0003735; GO:0006412; GO:0006417; GO:0007420; GO:0022625; GO:0045182; GO:1990403	
B3DGU2	RFP4B_DANRE	reviewed	Rab11 family-interacting protein 4B (FIP4-Rab11-B) (Rab11-FIP4-B)	GO:0005768; GO:0007049; GO:0017137; GO:0030139; GO:0030306; GO:0030496; GO:0032154; GO:0032456; GO:0032465; GO:0042803; GO:0051301; GO:0055038	SUBCELLULAR LOCATION: Recycling endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cleavage furrow {ECO:0000250}. Midbody {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Note=Recruited to the cleavage furrow and the midbody during cytokinesis. {ECO:0000250}.
Q642H7	RIC8A_DANRE	reviewed	Synembryn-A (Protein Ric-8A)	GO:0001965; GO:0005085; GO:0005096; GO:0005737; GO:0005886; GO:0007186	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}.
Q6P116	RCOR2_DANRE	reviewed	REST corepressor 2	GO:0003700; GO:0003714; GO:0005634; GO:0005667; GO:0008134; GO:0017053; GO:0044212	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00512, ECO:0000255|PROSITE-ProRule:PRU00624}.
F1QUP1	RPZ_DANRE	reviewed	Protein rapunzel	GO:0016021; GO:0033333	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass membrane protein {ECO:0000255}.
Q8JFV4	HTR5A_DANRE	reviewed	HEAT repeat-containing protein 5A	GO:0005829; GO:0006897; GO:0008104; GO:0030139; GO:0042147	
Q6DGP4	NFI1L_DANRE	reviewed	NEDD4 family-interacting protein 1-like	GO:0000139; GO:0005783; GO:0005794; GO:0006511; GO:0007034; GO:0016021; GO:0030001; GO:0031398; GO:0048471; GO:0050699	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q6DHK1	NNRE_DANRE	reviewed	NAD(P)H-hydrate epimerase (EC 5.1.99.6) (Apolipoprotein A-I-binding protein) (AI-BP) (NAD(P)HX epimerase)	GO:0000166; GO:0005576; GO:0005739; GO:0046872; GO:0052856; GO:0052857	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03159}. Secreted {ECO:0000255|HAMAP-Rule:MF_03159}.
Q6JWV8	POPD2_DANRE	reviewed	Popeye domain-containing 2	GO:0001947; GO:0007507; GO:0007519; GO:0016020; GO:0016021; GO:0030552; GO:0042383; GO:0042391; GO:0051146; GO:0061337	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:Q9HBU9}.
Q8JFB7	ORML1_DANRE	reviewed	ORM1-like protein 1	GO:0005789; GO:0006672; GO:0016021; GO:0035339; GO:0090156; GO:1900060	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q6P0D7	MPP7_DANRE	reviewed	MAGUK p55 subfamily member 7 (Protein humpback)	GO:0005912; GO:0005923; GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Cell junction, tight junction {ECO:0000250}. Cell junction, adherens junction {ECO:0000250}.
F1RCE7	MTFR1_DANRE	reviewed	Mitochondrial fission regulator 1	GO:0000266; GO:0005739; GO:0007005; GO:0009060	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250}.
O73797	NTF7_DANRE	reviewed	Neurotrophin-7 (NT-7) (zNT-7)	GO:0005615; GO:0007169; GO:0007422; GO:0007613; GO:0008021; GO:0008083; GO:0021675; GO:0030424; GO:0030425; GO:0031410; GO:0038180; GO:0043524; GO:0045664; GO:0048812; GO:0050804	SUBCELLULAR LOCATION: Secreted.
A9JRC7	PP4CB_DANRE	reviewed	Serine/threonine-protein phosphatase 4 catalytic subunit B (PP4C-B) (EC 3.1.3.16)	GO:0004721; GO:0005737; GO:0005815; GO:0009953; GO:0030513; GO:0046872; GO:0048264	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250}.
A2CEI6	PIWL2_DANRE	reviewed	Piwi-like protein 2 (EC 3.1.26.-)	GO:0000966; GO:0004521; GO:0005634; GO:0005737; GO:0006417; GO:0007275; GO:0007276; GO:0007283; GO:0010529; GO:0010628; GO:0010991; GO:0030718; GO:0031047; GO:0034584; GO:0034587; GO:0043046; GO:0043186; GO:0046872; GO:0048477; GO:0048511; GO:0051321; GO:0071546; GO:1990511; GO:1990923	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18833190}. Nucleus {ECO:0000269|PubMed:18833190}. Note=Probable component of the meiotic nuage, also named P granule, a germ-cell-specific organelle required to repress transposon activity during meiosis (By similarity). In mitotic and early meiotic cells of ovary, it is predominantly cytoplasmic. In primary oocytes, it is found in a granular distribution around the nucleus. Later, in maturing oocytes, it localizes to the nucleus. In testis, it is present in the cytoplasm of mitotic and meiotic germ cells, where a distinct granular distribution around the nucleus is observed. {ECO:0000250|UniProtKB:Q8CDG1}.
Q6NUV0	RB3GP_DANRE	reviewed	Rab3 GTPase-activating protein catalytic subunit	GO:0005096; GO:0005737; GO:0043547	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.
Q7T3A4	RAB13_DANRE	reviewed	Ras-related protein Rab-13	GO:0001525; GO:0003924; GO:0005525; GO:0005802; GO:0005886; GO:0005923; GO:0006886; GO:0010737; GO:0016328; GO:0030027; GO:0030139; GO:0030659; GO:0030866; GO:0031175; GO:0031410; GO:0032456; GO:0032482; GO:0032593; GO:0032869; GO:0035767; GO:0043005; GO:0044795; GO:0055037; GO:0055038; GO:0070830; GO:0072659; GO:1902463	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P51153}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:P51153}; Lipid-anchor {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell junction, tight junction {ECO:0000250|UniProtKB:P51153}. Golgi apparatus, trans-Golgi network membrane {ECO:0000250|UniProtKB:P51153}. Recycling endosome membrane {ECO:0000250|UniProtKB:P51153}. Cell projection, lamellipodium {ECO:0000250|UniProtKB:Q9DD03}. Note=Tight junctions or associated with vesicles scattered throughout the cytoplasm in cells lacking tight junctions (By similarity). Relocalizes to the leading edge of lamellipodia in migrating endothelial cells (By similarity). {ECO:0000250|UniProtKB:P51153, ECO:0000250|UniProtKB:Q9DD03}.
B3DK56	PTPRU_DANRE	reviewed	Receptor-type tyrosine-protein phosphatase U (R-PTP-U) (EC 3.1.3.48) (Receptor-type protein-tyrosine phosphatase psi) (R-PTP-psi)	GO:0001757; GO:0004725; GO:0005886; GO:0006470; GO:0007155; GO:0016021; GO:0030054; GO:0030154	SUBCELLULAR LOCATION: Cell junction {ECO:0000250}. Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q90YM8	CYFP1_DANRE	reviewed	Cytoplasmic FMR1-interacting protein 1 homolog	GO:0000340; GO:0000902; GO:0001726; GO:0005737; GO:0006417; GO:0007411; GO:0008360; GO:0030027; GO:0030031; GO:0030032; GO:0030054; GO:0031209; GO:0031529; GO:0043005; GO:0045202; GO:0048471; GO:0048675; GO:0051015	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q7TMB8}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q7TMB8}. Cell projection, lamellipodium {ECO:0000250|UniProtKB:Q7TMB8}. Cell projection, ruffle {ECO:0000250|UniProtKB:Q7TMB8}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:Q7TMB8}. Note=Highly expressed in the perinuclear region (By similarity). Enriched in synaptosomes (By similarity). Also enriched in membrane ruffles and at the tips of lamellipodia (By similarity). {ECO:0000250|UniProtKB:Q7TMB8}.
Q7SYD9	INT6_DANRE	reviewed	Integrator complex subunit 6 (Int6) (Protein DDX26B)	GO:0032039; GO:0034472	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9UL03}.
Q1LWV7	MEAK7_DANRE	reviewed	MTOR-associated protein MEAK7 (MEAK7) (TBC/LysM-associated domain-containing protein 1) (TLD domain-containing protein 1)	GO:0005737; GO:0005765; GO:0016020; GO:0030334; GO:0031667; GO:0031929; GO:0032868; GO:0042127; GO:0043200; GO:0150032	SUBCELLULAR LOCATION: Membrane {ECO:0000250|UniProtKB:Q6P9B6}. Cytoplasm {ECO:0000250|UniProtKB:Q6P9B6}. Lysosome {ECO:0000250|UniProtKB:Q6P9B6}.
Q6TLE4	MMGT1_DANRE	reviewed	Membrane magnesium transporter 1 (ER membrane protein complex subunit 5) (Transmembrane protein 32)	GO:0000139; GO:0005769; GO:0005794; GO:0005886; GO:0015095; GO:0015693; GO:0016021; GO:0022890; GO:0031901; GO:0072546	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q8N4V1}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000250|UniProtKB:Q8K273}; Multi-pass membrane protein {ECO:0000255}. Early endosome membrane {ECO:0000250|UniProtKB:Q8K273}; Multi-pass membrane protein {ECO:0000255}.
Q568B7	GTDC1_DANRE	reviewed	Glycosyltransferase-like domain-containing protein 1	GO:0007417	
Q08CK7	IF2B1_DANRE	reviewed	Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (IGF-II mRNA-binding protein 1) (VICKZ family member 1)	GO:0003407; GO:0003730; GO:0005634; GO:0006417; GO:0030027; GO:0030175; GO:0030426; GO:0048471; GO:0051028; GO:0070937	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Cell projection, growth cone {ECO:0000250}. Cell projection, filopodium {ECO:0000250}. Cell projection, lamellipodium {ECO:0000250}.
Q7SXM7	PRP31_DANRE	reviewed	U4/U6 small nuclear ribonucleoprotein Prp31 (Pre-mRNA-processing factor 31)	GO:0000244; GO:0000398; GO:0005634; GO:0005687; GO:0005690; GO:0015030; GO:0016607; GO:0030622; GO:0046540; GO:0060041; GO:0071005; GO:0071339	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q8WWY3}. Nucleus speckle {ECO:0000250|UniProtKB:Q8WWY3}. Nucleus, Cajal body {ECO:0000250|UniProtKB:Q8WWY3}. Note=Predominantly found in speckles and in Cajal bodies. {ECO:0000250|UniProtKB:Q8WWY3}.
Q2TJA6	NKD1_DANRE	reviewed	Protein naked cuticle homolog 1 (Naked-1)	GO:0001839; GO:0003146; GO:0005509; GO:0005737; GO:0005886; GO:0016055; GO:0030178; GO:0042308; GO:0060061; GO:0060971; GO:0060972; GO:0070121; GO:0090090	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}. Cytoplasm {ECO:0000250}.
Q9MIY9	NU2M_DANRE	reviewed	NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2)	GO:0005743; GO:0006120; GO:0008137; GO:0016021; GO:0070469	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
B3DK16	PCF5A_DANRE	reviewed	Polycomb group RING finger protein 5-A	GO:0000977; GO:0003700; GO:0005634; GO:0031519; GO:0035102; GO:0036353; GO:0045944; GO:0046872; GO:0060819	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q6DFZ6	NOT1B_DANRE	reviewed	Inactive palmitoleoyl-protein carboxylesterase notum1b	GO:0030178; GO:0090090; GO:1990697; GO:1990699	
Q03356	MSXB_DANRE	reviewed	Homeobox protein MSH-B	GO:0000977; GO:0005634; GO:0006355; GO:0009953; GO:0031101; GO:0043049; GO:0043523; GO:0048598; GO:0048703	SUBCELLULAR LOCATION: Nucleus.
Q504A5	TPMT_DANRE	reviewed	Probable thiopurine S-methyltransferase (Thiopurine methyltransferase) (EC 2.1.1.67)	GO:0005737; GO:0008119	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
